activity_id	compd_id	domain_name	category_flag	status_flag	manual_flag	comment	timestamp	submitter
1068083	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
4811546	10608	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:49:27	fak
4811546	883	SH2	2	1	1	compounds target kinase activity	11 August 2013 21:49:27	fak
4811546	10607	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 21:49:27	fak
1401448	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:22	fak
1401448	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:22	fak
1401454	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:22	fak
1401454	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:22	fak
1068773	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:47	fak
1068773	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:47	fak
1068785	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:53:16	fak
1068785	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:53:16	fak
2450046	7090	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:10	fak
2450046	1791	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:10	fak
1401471	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:23	fak
1401471	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:23	fak
1068810	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:38	fak
1068810	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:38	fak
1068815	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:39	fak
1068815	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:39	fak
1401475	682	7tm_3	2	0	1	compounds are introduced as non-competitive	12 August 2013 14:27:58	fak
1401475	7114	ANF_receptor	2	1	1	compounds are introduced as non-competitive	12 August 2013 14:27:58	fak
1401477	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:23	fak
1401477	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:23	fak
1401480	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:24	fak
1401480	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:24	fak
1401481	682	7tm_3	2	0	1	compounds are introduced as non-competitive	12 August 2013 14:27:59	fak
1401481	7114	ANF_receptor	2	1	1	compounds are introduced as non-competitive	12 August 2013 14:27:59	fak
1401485	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:24	fak
1401485	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:24	fak
1401486	682	7tm_3	2	0	1	compounds are introduced as non-competitive	12 August 2013 14:28:00	fak
1401486	7114	ANF_receptor	2	1	1	compounds are introduced as non-competitive	12 August 2013 14:28:00	fak
2450074	7090	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:12	fak
2450074	1791	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:12	fak
1401507	682	7tm_3	2	0	1	compounds are introduced as non-competitive	12 August 2013 14:28:00	fak
1401507	7114	ANF_receptor	2	1	1	compounds are introduced as non-competitive	12 August 2013 14:28:00	fak
1401509	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:25	fak
1401509	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:25	fak
1401512	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:25	fak
1401512	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:25	fak
1401515	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:26	fak
1401515	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:26	fak
2450094	7090	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:13	fak
2450094	1791	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:13	fak
1401519	682	7tm_3	2	0	1	compounds are introduced as non-competitive	12 August 2013 14:28:01	fak
1401519	7114	ANF_receptor	2	1	1	compounds are introduced as non-competitive	12 August 2013 14:28:01	fak
1401560	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:27	fak
1401560	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:27	fak
2450137	7090	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:14	fak
2450137	1791	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:14	fak
2450139	7090	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:14	fak
2450139	1791	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:08:14	fak
1401564	682	7tm_3	2	0	1	compounds are introduced as non-competitive	12 August 2013 14:28:02	fak
1401564	7114	ANF_receptor	2	1	1	compounds are introduced as non-competitive	12 August 2013 14:28:02	fak
1401566	7123	ANF_receptor	2	1	1	non-competitive antagonists	12 August 2013 12:49:28	fak
1401566	687	7tm_3	2	0	1	non-competitive antagonists	12 August 2013 12:49:28	fak
1069395	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1069395	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1069397	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1069397	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1069399	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1069399	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1070072	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:48	fak
1070072	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:48	fak
1070590	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1070590	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1070591	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1070591	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1071162	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:49	fak
1071162	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:49	fak
1071213	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:50	fak
1071213	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:50	fak
6314466	1808	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand	13 August 2013 01:04:37	fak
6314466	7112	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand	13 August 2013 01:04:37	fak
6314467	1808	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand	13 August 2013 01:04:37	fak
6314467	7112	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand	13 August 2013 01:04:37	fak
6314468	1808	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand	13 August 2013 01:04:38	fak
6314468	7112	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand	13 August 2013 01:04:38	fak
6314478	1803	Lig_chan	2	0	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:05:17	fak
6314478	7107	ANF_receptor	2	1	1	assay measures displacement of orthosteric ligand SYM2081	13 August 2013 01:05:17	fak
1072268	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:51	fak
1072268	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:51	fak
1072319	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:40	fak
1072319	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:40	fak
2465066	866	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2465066	10578	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1073307	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:52	fak
1073307	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:52	fak
1073388	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:53:17	fak
1073388	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:53:17	fak
1073998	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1073998	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1074010	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1074010	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1074677	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:52	fak
1074677	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:52	fak
1075142	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1075142	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1075203	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1075203	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1075204	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1075204	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1075205	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1075205	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1075884	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:53:17	fak
1075884	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:53:17	fak
1075905	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:41	fak
1075905	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:41	fak
1075913	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:42	fak
1075913	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:42	fak
1075923	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:53	fak
1075923	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:53	fak
1076374	866	SH2	2	0	1	string match on assay description	06 Aug 2013 14:04:55	fak
1076374	10578	Pkinase_Tyr	2	1	1	string match on assay description	06 Aug 2013 14:04:55	fak
1076375	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1076375	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1076377	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1076377	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1076380	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1076380	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1077618	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1077618	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2375281	896	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:00:56	fak
2375281	2894	Y_phosphatase	2	0	1	assay measures inhibition of phosphatase function	13 August 2013 00:00:56	fak
2375281	895	SH2	2	1	1	assay measures inhibition of phosphatase function	13 August 2013 00:00:56	fak
1078131	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:54	fak
1078131	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:54	fak
1078219	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:53:18	fak
1078219	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:53:18	fak
1078224	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:53:18	fak
1078224	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:53:18	fak
1078245	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:43	fak
1078245	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:43	fak
1078781	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1078781	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1078786	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1078786	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1079379	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:54	fak
1079379	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:54	fak
1079384	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:55	fak
1079384	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:55	fak
1079447	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:53:19	fak
1079447	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:53:19	fak
1079464	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:44	fak
1079464	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:44	fak
1080570	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:53:19	fak
1080570	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:53:19	fak
1080575	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:53:19	fak
1080575	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:53:19	fak
1228673	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:51:18	fak
1228673	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:51:18	fak
32330	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
32330	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
32331	867	SH2	2	1	1	paper presents ATP competitive inhibitors	11 August 2013 20:17:36	fak
32331	10581	Pkinase_Tyr	2	0	1	paper presents ATP competitive inhibitors	11 August 2013 20:17:36	fak
32332	867	SH2	2	1	1	compounds target kinase activity	11 August 2013 20:10:54	fak
32332	10581	Pkinase_Tyr	2	0	1	compounds target kinase activity	11 August 2013 20:10:54	fak
2626851	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626851	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626852	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626852	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626854	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626854	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626857	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626857	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626858	892	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
2626858	10623	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1082270	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1082270	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1082286	867	SH2	2	1	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1082286	10581	Pkinase_Tyr	2	0	1	inferred by lack of SH2 string in     assay description	06 Aug 2013 14:04:55	fak
1082957	4346	Thymidylat_synt	2	1	1	assay measures DHFR inhibition	13 August 2013 00:29:45	fak
1082957	3763	DHFR_1	2	0	1	assay measures DHFR inhibition	13 August 2013 00:29:45	fak
1083332	866	SH2	2	0	1	string match on assay description	06 Aug 2013 14:04:55	fak
1083332	10578	Pkinase_Tyr	2	1	1	string match on assay description	06 Aug 2013 14:04:55	fak
